date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:49:55	24401/24401	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Jan%202021%2011:01:20%20GMT	https://templates.envytheme.com/orgo/default/blog-details.html	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/blog-details.html	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:56	19175/19175	---MCZ	200	added ('OK')	text/html	date:Sun,%2017%20Jan%202021%2011:01:20%20GMT	https://templates.envytheme.com/orgo/default/contact.html	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/contact.html	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:56	90252/90252	---M--	200	added ('OK')	image/jpeg	etag:%226004194b-1608c%22	https://templates.envytheme.com/orgo/default/assets/img/instagram/instagram1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/instagram/instagram1.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:56	26267/26267	---M--	200	added ('OK')	image/jpeg	etag:%226004194b-669b%22	https://templates.envytheme.com/orgo/default/assets/img/instagram/instagram2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/instagram/instagram2.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:56	29867/29867	---M--	200	added ('OK')	image/jpeg	etag:%226004194b-74ab%22	https://templates.envytheme.com/orgo/default/assets/img/instagram/instagram3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/instagram/instagram3.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:56	43663/43663	---M--	200	added ('OK')	image/jpeg	etag:%226004194b-aa8f%22	https://templates.envytheme.com/orgo/default/assets/img/instagram/instagram4.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/instagram/instagram4.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:57	51616/51616	---M--	200	added ('OK')	image/jpeg	etag:%226004194c-c9a0%22	https://templates.envytheme.com/orgo/default/assets/img/instagram/instagram5.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/instagram/instagram5.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:57	154081/154081	---M--	200	added ('OK')	image/jpeg	etag:%226004194c-259e1%22	https://templates.envytheme.com/orgo/default/assets/img/instagram/instagram6.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/instagram/instagram6.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:58	44159/44159	---M--	200	added ('OK')	image/jpeg	etag:%226004194d-ac7f%22	https://templates.envytheme.com/orgo/default/assets/img/instagram/instagram8.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/instagram/instagram8.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:58	78435/78435	---M--	200	added ('OK')	image/jpeg	etag:%226004194c-13263%22	https://templates.envytheme.com/orgo/default/assets/img/instagram/instagram7.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/instagram/instagram7.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:58	58125/58125	---M--	200	added ('OK')	image/jpeg	etag:%226004195e-e30d%22	https://templates.envytheme.com/orgo/default/assets/img/top-products/top-products-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/top-products/top-products-2.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:58	57184/57184	---M--	200	added ('OK')	image/jpeg	etag:%226004195e-df60%22	https://templates.envytheme.com/orgo/default/assets/img/top-products/top-products-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/top-products/top-products-1.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:58	37810/37810	---M--	200	added ('OK')	image/jpeg	etag:%226004195f-93d0%22	https://templates.envytheme.com/orgo/default/assets/img/top-products/top-products-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/top-products/top-products-3.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:59	40160/40160	---M--	200	added ('OK')	image/jpeg	etag:%226004195f-9ce0%22	https://templates.envytheme.com/orgo/default/assets/img/top-products/top-products-4.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/top-products/top-products-4.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:59	23881/23881	---M--	200	added ('OK')	image/jpeg	etag:%226004195f-5d49%22	https://templates.envytheme.com/orgo/default/assets/img/top-products/top-products-5.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/top-products/top-products-5.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:59	23339/23339	---M--	200	added ('OK')	image/jpeg	etag:%226004195f-5b2b%22	https://templates.envytheme.com/orgo/default/assets/img/top-products/top-products-6.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/top-products/top-products-6.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:59	25882/25882	---M--	200	added ('OK')	image/jpeg	etag:%2260041960-651a%22	https://templates.envytheme.com/orgo/default/assets/img/top-products/top-products-7.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/top-products/top-products-7.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:49:59	25511/25511	---M--	200	added ('OK')	image/jpeg	etag:%2260041960-63a7%22	https://templates.envytheme.com/orgo/default/assets/img/top-products/top-products-8.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/top-products/top-products-8.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:00	126616/126616	---M--	200	added ('OK')	image/png	etag:%2260041941-1ee98%22	https://templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-main.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-main.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:00	18603/18603	---M--	200	added ('OK')	image/png	etag:%2260041940-48ab%22	https://templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-1.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-1.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:00	15679/15679	---M--	200	added ('OK')	image/png	etag:%2260041940-3d3f%22	https://templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-2.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-2.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:00	9121/9121	---M--	200	added ('OK')	image/png	etag:%2260041941-23a1%22	https://templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-3.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-3.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:00	8654/8654	---M--	200	added ('OK')	image/png	etag:%2260041941-21ce%22	https://templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-4.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/detox-water/detox-water-4.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:01	22300/22300	---M--	200	added ('OK')	image/jpeg	etag:%226004193e-571c%22	https://templates.envytheme.com/orgo/default/assets/img/department/department-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/department/department-1.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:01	31107/31107	---M--	200	added ('OK')	image/jpeg	etag:%226004193e-7983%22	https://templates.envytheme.com/orgo/default/assets/img/department/department-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/department/department-2.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:01	21625/21625	---M--	200	added ('OK')	image/jpeg	etag:%226004193f-5479%22	https://templates.envytheme.com/orgo/default/assets/img/department/department-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/department/department-3.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:01	24616/24616	---M--	200	added ('OK')	image/jpeg	etag:%226004193f-6028%22	https://templates.envytheme.com/orgo/default/assets/img/department/department-4.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/department/department-4.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:02	34307/34307	---M--	200	added ('OK')	image/jpeg	etag:%226004193f-8603%22	https://templates.envytheme.com/orgo/default/assets/img/department/department-5.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/department/department-5.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:02	26877/26877	---M--	200	added ('OK')	image/jpeg	etag:%226004193f-68fd%22	https://templates.envytheme.com/orgo/default/assets/img/department/department-6.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/department/department-6.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:02	11951/11951	---M--	200	added ('OK')	image/jpeg	etag:%2260041944-2eb3%22	https://templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-1.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:02	41793/41793	---M--	200	added ('OK')	image/jpeg	etag:%2260041945-a356%22	https://templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-2.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:03	15412/15412	---M--	200	added ('OK')	image/jpeg	etag:%2260041945-3c35%22	https://templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-4.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-4.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:03	25449/25449	---M--	200	added ('OK')	image/jpeg	etag:%2260041945-6369%22	https://templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-3.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:03	28155/28155	---M--	200	added ('OK')	image/jpeg	etag:%2260041945-6dfb%22	https://templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-5.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-5.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:03	23562/23562	---M--	200	added ('OK')	image/jpeg	etag:%2260041946-5c0a%22	https://templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-6.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-6.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:04	27530/27530	---M--	200	added ('OK')	image/jpeg	etag:%2260041946-6b8a%22	https://templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-7.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-7.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:04	38764/38764	---M--	200	added ('OK')	image/jpeg	etag:%2260041946-976c%22	https://templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-8.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/featured-products/featured-products-8.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:04	52659/52659	---M--	200	added ('OK')	image/jpeg	etag:%226004193b-dd43%22	https://templates.envytheme.com/orgo/default/assets/img/client/client-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/client/client-1.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:05	60552/60552	---M--	200	added ('OK')	image/jpeg	etag:%226004193b-fc4e%22	https://templates.envytheme.com/orgo/default/assets/img/client/client-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/client/client-2.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:05	53694/53694	---M--	200	added ('OK')	image/jpeg	etag:%226004193b-e220%22	https://templates.envytheme.com/orgo/default/assets/img/client/client-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/client/client-3.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:06	87733/87733	---M--	200	added ('OK')	image/jpeg	etag:%2260041937-156b6%22	https://templates.envytheme.com/orgo/default/assets/img/blog/blog-1.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/blog/blog-1.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:06	53348/53348	---M--	200	added ('OK')	image/jpeg	etag:%2260041938-d064%22	https://templates.envytheme.com/orgo/default/assets/img/blog/blog-3.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/blog/blog-3.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:06	68692/68692	---M--	200	added ('OK')	image/jpeg	etag:%2260041938-10c54%22	https://templates.envytheme.com/orgo/default/assets/img/blog/blog-2.jpg	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/blog/blog-2.jpg	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:06	4428/4428	---M--	200	added ('OK')	image/png	etag:%2260041959-114c%22	https://templates.envytheme.com/orgo/default/assets/img/partner/partner-1.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/partner/partner-1.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:06	6679/6679	---M--	200	added ('OK')	image/png	etag:%2260041959-1a17%22	https://templates.envytheme.com/orgo/default/assets/img/partner/partner-2.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/partner/partner-2.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:07	6509/6509	---M--	200	added ('OK')	image/png	etag:%226004195a-196d%22	https://templates.envytheme.com/orgo/default/assets/img/partner/partner-3.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/partner/partner-3.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:07	6872/6872	---M--	200	added ('OK')	image/png	etag:%226004195a-1ad8%22	https://templates.envytheme.com/orgo/default/assets/img/partner/partner-4.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/partner/partner-4.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:07	5677/5677	---M--	200	added ('OK')	image/png	etag:%226004195a-162d%22	https://templates.envytheme.com/orgo/default/assets/img/partner/partner-5.png	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/img/partner/partner-5.png	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:07	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22606c790d-4d7%22	https://templates.envytheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
09:50:07	89698/89698	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260041918-15e62%22	https://templates.envytheme.com/orgo/default/assets/js/jquery.min.js	C:/My%20Web%20Sites/kene/templates.envytheme.com/orgo/default/assets/js/jquery.min.js	(from https://templates.envytheme.com/orgo/default/index.html)
